Video,Query ID,Language Query,Type,Track ID,Start Frame,End Frame,Revision
MOT17-09,157,The person from the shop is going towards the street.,M,17,425,506,
MOT17-09,157,The person from the shop is going towards the street.,M,18,145,177,
MOT17-09,157,The person from the shop is going towards the street.,M,9,467,525,
MOT17-09,158,The person from the shop is heading towards the street.,M,1,1,187,
MOT17-09,158,The person from the shop is heading towards the street.,M,7,1,187,
MOT17-09,158,The person from the shop is heading towards the street.,M,2,222,283,
MOT17-09,158,The person from the shop is heading towards the street.,M,3,381,469,
MOT17-09,158,The person from the shop is heading towards the street.,M,17,425,506,
MOT17-09,158,The person from the shop is heading towards the street.,M,18,145,177,
MOT17-09,158,The person from the shop is heading towards the street.,M,9,467,525,
MOT17-09,159,The person in the shop is moving towards the street.,M,1,1,187,
MOT17-09,159,The person in the shop is moving towards the street.,M,7,1,187,
MOT17-09,159,The person in the shop is moving towards the street.,M,2,222,283,
MOT17-09,159,The person in the shop is moving towards the street.,M,3,381,469,
MOT17-09,159,The person in the shop is moving towards the street.,M,17,425,506,
MOT17-09,159,The person in the shop is moving towards the street.,M,18,145,177,
MOT17-09,159,The person in the shop is moving towards the street.,M,9,467,525,
MOT17-09,160,The person inside the shop is heading towards the street.,M,1,1,187,
MOT17-09,160,The person inside the shop is heading towards the street.,M,7,1,187,
MOT17-09,160,The person inside the shop is heading towards the street.,M,2,222,283,
MOT17-09,160,The person inside the shop is heading towards the street.,M,3,381,469,
MOT17-09,160,The person inside the shop is heading towards the street.,M,17,425,506,
MOT17-09,160,The person inside the shop is heading towards the street.,M,18,145,177,
MOT17-09,160,The person inside the shop is heading towards the street.,M,9,467,525,
MOT17-09,161,The person inside the shop is moving towards the street.,M,1,1,187,
MOT17-09,161,The person inside the shop is moving towards the street.,M,7,1,187,
MOT17-09,161,The person inside the shop is moving towards the street.,M,2,222,283,
MOT17-09,161,The person inside the shop is moving towards the street.,M,3,381,469,
MOT17-09,161,The person inside the shop is moving towards the street.,M,17,425,506,
MOT17-09,161,The person inside the shop is moving towards the street.,M,18,145,177,
MOT17-09,161,The person inside the shop is moving towards the street.,M,9,467,525,
MOT17-09,162,The person walking on the street is going towards the Shop from street,M,14,440,525,
MOT17-09,162,The person walking on the street is going towards the Shop from street,M,15,448,525,
MOT17-09,163,The person who is inside Electronics showroom,O,26,1,525,
MOT17-09,163,The person who is inside Electronics showroom,O,30,1,525,
MOT17-09,163,The person who is inside Electronics showroom,O,62,12,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,19,1,200,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,20,1,220,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,23,1,291,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,8,135,382,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,10,144,428,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,29,181,444,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,11,186,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,12,206,469,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,13,213,509,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,6,361,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,4,438,525,
MOT17-09,164,Person who is walking in the street does not enter a shop,M,5,482,525,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,2,1,680,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,68,1,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,69,1,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,82,1,632,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,83,1,650,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,80,1,889,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,85,1,309,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,84,1,30,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,87,1,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,99,1,789,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,98,71,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,117,741,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,122,168,377,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,123,200,409,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,124,670,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,125,667,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,132,500,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,133,500,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,134,524,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,126,803,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,127,831,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,128,850,1050,
MOT17-04,165,Person who is walking on the left roadside does not enter the main road,M,129,983,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,2,1,680,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,68,1,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,69,1,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,82,1,632,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,83,1,650,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,80,1,889,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,85,1,309,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,84,1,30,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,87,1,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,99,1,789,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,98,71,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,117,741,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,122,168,377,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,123,200,409,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,124,670,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,125,667,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,132,500,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,133,500,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,134,524,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,126,803,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,127,831,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,128,850,1050,
MOT17-04,166,Person who is walking on the left roadside does not goes to the main road,M,129,983,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,2,1,680,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,68,1,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,69,1,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,82,1,632,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,83,1,650,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,80,1,889,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,85,1,309,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,84,1,30,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,87,1,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,99,1,789,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,98,71,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,117,741,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,122,168,377,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,123,200,409,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,124,670,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,125,667,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,132,500,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,133,500,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,134,524,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,126,803,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,127,831,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,128,850,1050,
MOT17-04,167,Person walking on the left side of the road does not move towards the main road.,M,129,983,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,6,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,4,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,60,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,45,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,46,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,86,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,88,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,90,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,91,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,92,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,93,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,94,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,95,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,96,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,2,1,680,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,68,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,69,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,82,1,632,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,83,1,650,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,80,1,889,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,85,1,309,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,84,1,30,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,87,1,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,99,1,789,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,98,71,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,117,741,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,122,168,377,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,123,200,409,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,124,670,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,125,667,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,132,500,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,133,500,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,134,524,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,126,803,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,127,831,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,128,850,1050,
MOT17-04,168,Person on the left side of the road is not heading towards the main road.,M,129,983,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,105,410,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,103,840,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,104,860,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,118,81,620,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,106,230,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,119,339,718,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,120,405,700,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,111,320,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,108,700,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,107,680,1050,
MOT17-04,169,Person who is walking on the right roadside does not enter the main road,M,121,247,556,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,105,410,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,103,840,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,104,860,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,118,81,620,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,106,230,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,119,339,718,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,120,405,700,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,111,320,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,108,700,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,107,680,1050,
MOT17-04,170,Person who is walking on the right roadside does not goes to the main road,M,121,247,556,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,105,410,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,103,840,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,104,860,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,118,81,620,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,106,230,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,119,339,718,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,120,405,700,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,111,320,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,108,700,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,107,680,1050,
MOT17-04,171,Person walking on the right side of the road does not move towards the main road.,M,121,247,556,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,81,1,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,140,271,500,ID 81 and 140 are same person
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,105,410,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,103,840,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,104,860,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,118,81,620,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,106,230,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,119,339,718,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,120,405,700,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,111,320,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,108,700,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,107,680,1050,
MOT17-04,172,Person on the right side of the road is not heading towards the main road.,M,121,247,556,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,5,1,1050,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,70,1,689,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,71,1,680,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,101,615,1050,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,100,615,1050,
MOT17-04,173,Person who is walking on the main road does not enter the roadside,M,102,851,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,5,1,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,70,1,689,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,71,1,680,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,101,615,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,100,615,1050,
MOT17-04,174,Person who is walking on the main road does not goes to the roadside,M,102,851,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,5,1,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,70,1,689,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,71,1,680,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,101,615,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,100,615,1050,
MOT17-04,175,Person walking on the main road does not move towards the roadside.,M,102,851,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,5,1,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,70,1,689,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,71,1,680,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,101,615,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,100,615,1050,
MOT17-04,176,Person on the main road is not heading towards the roadside.,M,102,851,1050,